image_id,x,y,w,h
7335,2264,1431,180,179
7335,2722,1187,181,181
7335,2623,242,180,180
2020,1626,1123,180,180
2020,1706,1420,180,180
2020,2668,1807,180,180
2020,1489,940,178,179
2020,1830,1670,179,180
2020,3035,1350,179,180
2020,1656,1574,180,181
2020,1549,1228,179,180
2020,1404,1142,180,180
2020,2052,987,180,180
6732,2082,1371,179,179
6732,3177,1020,180,180
6732,3131,934,180,180
6732,1929,416,180,180
6732,3057,982,180,180
6732,2921,334,180,180
6732,2902,1048,180,180
6732,2262,1422,179,179
6732,2612,1127,180,180
2403,3053,1332,179,179
2403,2926,1464,180,179
2403,1668,771,180,179
2403,1829,1670,180,180
2403,3170,1182,180,181
2403,2554,1772,180,179
2403,1668,1375,180,180
2403,1664,915,180,180
2403,2436,1874,180,179
2403,2388,248,180,181
2348,2657,1795,180,179
2348,1618,752,179,179
2348,1829,1670,180,180
2348,3052,1332,179,179
2348,1994,215,179,180
2348,1668,1377,181,180
2348,1669,918,179,180
2348,2782,1572,180,180
2348,2436,1874,180,180
2348,2423,1561,178,179
5395,2898,1493,180,179
5395,1669,771,180,179
5395,1829,1670,180,180
5395,3158,1363,180,179
5395,3053,1333,179,179
5395,2554,1772,181,180
5395,1667,1375,181,181
5395,1664,915,180,180
5395,2436,1874,180,179
5395,2359,247,180,180
6450,2071,1399,180,180
6450,3083,1091,180,179
6450,3134,935,180,180
6450,3046,893,180,180
6450,2942,331,179,180
6450,1638,788,180,180
6450,2961,1051,180,180
6450,2261,1423,180,179
6507,2077,1379,180,180
6507,3102,1101,181,181
6507,3136,935,180,180
6507,3041,936,180,181
6507,2941,331,180,180
6507,1640,790,179,180
6507,2943,1018,180,180
6507,2262,1422,179,180
4318,3017,1567,180,179
4318,1829,1671,179,180
4318,2913,1646,179,180
4318,1670,1502,181,180
4318,1904,819,180,180
4318,2691,1660,179,180
4318,1448,1297,179,180
4318,2681,1826,180,181
4318,2659,1549,180,179
562,3358,1489,181,179
562,3716,1262,181,179
562,2257,775,179,180
562,1649,488,179,180
562,1147,238,179,180
562,1875,895,180,180
562,1009,277,179,179
562,427,64,180,179
562,2703,1190,180,179
562,520,624,181,180
562,1666,358,180,180
562,2175,797,180,180
562,636,255,179,179
6379,2071,1399,179,180
6379,3095,858,180,180
6379,3188,1044,180,179
6379,3136,935,180,180
6379,2941,332,180,180
6379,2970,1016,180,180
6379,2262,1422,179,180
2447,2539,1352,180,179
2447,1681,775,180,180
2447,1829,1670,180,180
2447,3053,1332,180,180
2447,2736,1252,180,180
2447,2573,1745,179,180
2447,1667,1375,180,180
2447,1664,931,179,179
2447,2436,1874,180,180
2447,2422,243,179,180
4853,2132,1595,179,180
4853,2662,1809,180,180
4853,1828,1670,180,180
4853,3003,1350,180,180
4853,1684,1596,180,180
4853,2417,1654,179,179
4853,1623,760,179,180
4853,2348,1860,180,180
4853,2567,1489,179,179
944,2154,725,179,180
944,1359,104,179,180
944,669,268,179,179
944,774,239,180,180
944,2260,742,180,180
944,3760,160,181,180
944,1431,1061,180,180
944,563,1360,179,180
944,441,1265,178,179
944,638,534,178,180
944,428,273,180,180
944,2183,801,180,180
944,2288,763,179,180
944,559,383,180,179
5069,1942,721,180,180
5069,2668,1807,180,180
5069,1680,1118,181,181
5069,1830,1671,179,180
5069,3034,1350,180,180
5069,1656,1517,181,180
5069,1565,1182,180,180
5069,1477,1297,180,180
5069,1951,998,180,179
5135,1826,1492,179,179
5135,2668,1807,180,180
5135,1536,1086,180,180
5135,1830,1671,179,179
5135,3054,1333,179,180
5135,1926,360,180,180
5135,2676,1180,180,180
5135,1533,1357,180,179
5135,2363,368,180,180
7200,2069,1328,180,180
7200,3123,1048,180,180
7200,2974,655,180,179
7200,3136,931,180,180
7200,3088,950,180,180
7200,1411,1074,180,181
7200,2264,1432,179,179
7200,2685,1204,180,179
7200,2702,301,180,180
4491,2053,1557,179,180
4491,1828,1670,179,179
4491,3013,1572,180,179
4491,2551,1667,180,179
4491,1522,926,179,180
4491,2644,1669,180,179
4491,1547,1383,180,180
4491,3119,829,180,179
4491,2623,1842,180,180
4491,2654,1568,180,179
6389,2071,1399,180,180
6389,3100,869,181,179
6389,3183,1051,179,179
6389,3136,935,180,180
6389,2941,332,180,180
6389,2970,1016,180,180
6389,2262,1423,179,179
5118,2102,542,180,180
5118,1803,1495,179,179
5118,2668,1807,180,180
5118,1536,1086,180,180
5118,1830,1671,179,180
5118,3045,1336,180,180
5118,3152,1263,180,181
5118,2144,613,180,179
5118,1533,1360,180,179
5118,2547,1164,181,180
4846,2231,1742,180,180
4846,2662,1809,180,179
4846,1829,1671,180,179
4846,3002,1351,180,180
4846,2788,1444,180,181
4846,1649,1536,181,180
4846,1623,760,179,180
4846,2358,1853,181,180
4846,2628,1605,179,180
6160,2098,1405,179,180
6160,3147,1039,180,180
6160,3127,930,179,179
6160,2128,334,179,179
6160,2990,833,180,180
6160,2941,332,180,180
6160,3088,831,179,179
6160,2261,1423,180,180
6160,2597,1118,180,179
5194,2696,1824,180,180
5194,1523,1070,179,180
5194,1829,1670,180,180
5194,3051,1332,180,179
5194,1925,385,180,180
5194,2606,1686,180,180
5194,2809,1652,180,180
5194,1535,1356,180,180
5194,2274,815,180,180
5194,2545,1593,180,180
4994,1704,978,179,179
4994,1971,1528,180,179
4994,2668,1807,179,180
4994,1529,714,179,180
4994,1765,1723,179,179
4994,3034,1350,179,180
4994,1828,1672,179,179
4994,1585,1137,179,179
4994,1770,1030,179,179
4994,1650,1242,180,179
2193,2700,1806,179,179
2193,1523,1070,179,180
2193,1829,1670,180,180
2193,3051,1332,180,179
2193,1925,385,179,180
2193,2611,1689,180,180
2193,2820,1639,180,180
2193,1535,1356,180,180
2193,2319,812,180,179
2193,2542,1596,180,180
6849,2070,1363,180,180
6849,3198,1091,179,179
6849,3130,934,180,179
6849,1928,416,180,180
6849,3024,875,181,179
6849,2837,497,181,181
6849,2922,334,180,180
6849,2881,978,180,180
6849,2262,1422,179,180
6849,2627,1120,180,180
6655,2077,1378,180,180
6655,3039,1027,181,180
6655,3127,1023,180,180
6655,3133,934,180,180
6655,1891,427,180,180
6655,2942,329,180,180
6655,2901,1047,179,180
6655,2262,1422,179,180
6655,2612,1129,180,180
4737,2868,1651,179,179
4737,1829,1670,179,180
4737,3051,1421,180,180
4737,2093,504,179,180
4737,2834,1161,181,182
4737,1638,1400,179,180
4737,1559,872,180,180
4737,2619,1856,179,180
2435,1668,770,180,179
2435,1829,1670,180,180
2435,3053,1332,180,179
2435,2843,1170,182,181
2435,2555,1771,181,180
2435,1667,1375,181,180
2435,1664,915,180,180
2435,2738,1365,180,180
2435,2437,1873,179,180
2435,2415,243,179,180
4223,3022,1493,180,181
4223,2682,1827,180,180
4223,1828,1669,180,180
4223,2979,1592,179,180
4223,2651,295,179,179
4223,1446,1184,180,180
4223,2084,1010,180,179
4223,2438,1867,180,179
4223,2647,200,179,179
4170,2774,1855,181,179
4170,2877,1688,180,179
4170,3146,1317,180,180
4170,1828,1668,180,181
4170,3189,1069,180,180
4170,1822,328,180,180
4170,2752,328,179,179
4170,1461,1084,179,180
4170,2101,1043,180,180
4170,2017,1859,178,179
721,520,0,179,162
721,575,231,179,180
721,2283,770,179,179
721,3129,212,179,179
721,1716,581,179,179
721,1401,632,181,180
721,2192,776,179,180
721,699,452,179,179
721,662,275,178,179
721,2429,808,179,179
721,451,624,179,179
721,1576,959,179,179
721,2288,773,180,180
4291,2789,1722,180,180
4291,3017,1569,180,179
4291,1828,1670,180,180
4291,2948,1638,180,180
4291,1994,954,179,179
4291,1412,1195,180,180
4291,1484,1371,179,180
4291,2671,1820,180,181
4291,2758,1424,180,181
6586,2077,1379,180,180
6586,3118,1093,180,180
6586,3092,975,179,180
6586,2942,330,180,180
6586,1581,815,179,180
6586,3136,933,180,180
6586,2943,1026,180,179
6586,2261,1422,180,180
6586,2599,1129,181,180
7021,2078,454,180,181
7021,1792,526,179,180
7021,3206,1066,180,179
7021,2973,840,181,180
7021,3132,934,180,180
7021,3060,956,180,180
7021,2794,374,180,181
7021,2262,1422,179,180
7021,2641,1119,180,180
4229,2703,1830,180,180
4229,1828,1669,180,180
4229,2978,1591,179,181
4229,3005,1498,180,180
4229,2647,296,180,179
4229,1441,1171,180,181
4229,2083,1009,180,179
4229,2438,1867,180,179
4229,2672,215,179,180
7235,2162,103,179,179
7235,2069,1327,180,180
7235,3122,1062,179,179
7235,2974,656,179,179
7235,3139,931,179,179
7235,1984,300,179,179
7235,3094,926,180,179
7235,2700,300,179,179
7235,2264,1432,180,179
7235,2685,1205,180,179
6985,2145,304,180,180
6985,3197,1046,179,180
6985,3131,934,180,180
6985,2079,371,179,179
6985,2998,891,180,180
6985,2791,372,180,181
6985,2937,941,181,180
6985,2262,1422,179,180
6985,2627,1123,179,180
4876,2665,1808,180,179
4876,1624,762,179,180
4876,1829,1671,179,179
4876,1794,1351,178,180
4876,3003,1351,180,180
4876,1746,1619,179,180
4876,1873,923,180,179
4876,2233,1603,178,180
4876,2344,1861,179,180
4876,2202,1408,180,180
6087,2081,1408,180,180
6087,3167,1023,180,180
6087,3127,928,180,180
6087,2187,323,179,179
6087,3068,810,179,180
6087,2941,333,180,180
6087,2261,1423,180,179
574,606,267,179,179
574,3058,1377,179,180
574,1594,458,180,180
574,3728,1254,180,179
574,2253,769,179,180
574,1811,473,179,180
574,1347,602,180,179
574,1915,861,179,179
574,757,298,179,179
574,443,294,179,180
574,529,629,181,181
574,2175,799,180,180
574,2878,1276,180,179
7313,2042,1322,180,180
7313,3116,991,179,179
7313,3120,1067,180,180
7313,3235,953,180,180
7313,1847,455,181,180
7313,3134,933,180,180
7313,2956,596,179,179
7313,2264,1432,179,179
7313,2685,1204,180,179
7313,2622,242,179,180
901,2052,739,178,180
901,671,269,179,179
901,1173,142,180,180
901,555,375,180,180
901,3440,1355,179,179
901,3126,382,180,180
901,1566,504,180,180
901,907,331,180,180
901,499,253,180,180
901,434,1348,178,180
901,1360,1159,181,181
901,525,1255,180,180
901,2193,776,179,180
901,2295,768,180,180
734,1297,361,179,179
734,785,129,180,179
734,664,269,179,179
734,2538,488,181,180
734,1661,550,180,180
734,449,610,179,180
734,2064,913,179,179
734,2838,277,180,180
734,520,0,180,160
734,583,648,179,180
734,2299,782,179,180
734,2221,774,179,180
5257,2733,1734,179,180
5257,1522,816,179,179
5257,1829,1670,179,180
5257,3052,1332,179,180
5257,1920,378,180,180
5257,1604,905,179,181
5257,1595,1368,179,180
5257,2461,1793,180,179
5257,2737,1520,180,179
6674,2077,1378,180,180
6674,3034,1048,181,181
6674,3131,1038,180,180
6674,3133,933,180,180
6674,1909,418,180,180
6674,2902,1049,179,180
6674,2942,331,180,179
6674,2262,1422,179,180
6674,2610,1128,180,180
6567,2077,1379,180,180
6567,3116,1092,180,181
6567,3136,935,180,180
6567,3070,945,179,179
6567,2942,330,180,180
6567,1606,823,180,179
6567,2942,1025,180,179
6567,2261,1422,180,180
6567,2600,1129,180,180
6144,2098,1405,179,180
6144,3146,1043,180,179
6144,3128,930,180,180
6144,2169,332,179,179
6144,3063,805,179,179
6144,2941,333,180,179
6144,2261,1423,180,180
6144,2598,1118,180,179
4263,2985,1452,180,180
4263,2967,1584,180,180
4263,1397,845,181,180
4263,1828,1669,180,180
4263,3169,1262,180,180
4263,2881,1527,180,179
4263,1435,1194,180,180
4263,2028,963,179,179
4263,2654,1833,180,179
5268,2691,1737,179,180
5268,1829,1670,179,180
5268,3052,1332,179,179
5268,1930,384,180,180
5268,1676,916,180,180
5268,1596,1370,179,180
5268,2434,1879,179,179
5268,2685,1606,179,181
5050,2668,1807,180,180
5050,1667,843,180,180
5050,1830,1671,179,179
5050,3035,1350,179,179
5050,1654,1524,181,180
5050,1608,1153,179,180
5050,1795,1173,180,180
5050,1465,1289,180,179
5050,1835,284,180,181
5050,1993,819,180,180
6449,2071,1399,180,180
6449,3084,1089,180,180
6449,3134,935,179,180
6449,3050,892,180,179
6449,2942,331,180,180
6449,1638,788,180,180
6449,2961,1051,180,180
6449,2261,1423,180,179
4088,2724,1793,180,180
4088,1910,1677,179,180
4088,3150,1275,180,180
4088,1466,1121,179,179
4088,1828,1670,180,180
4088,1962,354,179,180
4088,2889,494,180,181
4088,2342,1471,180,180
4088,1705,1293,181,180
4088,2877,1689,179,180
4572,3051,1493,179,179
4572,2919,1642,180,180
4572,1829,1670,179,180
4572,3135,1448,179,180
4572,2740,1740,180,179
4572,1525,930,179,180
4572,2769,1098,180,180
4572,1547,1383,180,180
4572,2626,1834,181,180
4572,2597,253,180,180
2453,2524,1262,180,179
2453,1729,738,179,179
2453,1829,1670,180,180
2453,3053,1331,180,180
2453,2586,1647,179,180
2453,1667,1374,180,180
2453,1665,939,179,179
2453,2437,1875,179,179
2453,2437,1246,179,179
2453,2417,228,179,180
7310,2041,1322,180,180
7310,3111,986,180,180
7310,3120,1063,180,180
7310,3222,916,180,179
7310,1849,454,181,180
7310,3134,931,180,180
7310,2955,596,180,179
7310,2264,1432,179,179
7310,2685,1204,180,179
7310,2622,243,179,180
4762,1792,347,179,179
4762,2856,1645,180,180
4762,1829,1670,179,180
4762,3052,1420,179,180
4762,2687,1181,180,180
4762,1656,1399,180,180
4762,1559,871,180,180
4762,2618,1855,180,180
4762,2388,438,180,180
6193,2097,1405,180,179
6193,3107,817,180,179
6193,3073,1066,180,180
6193,3136,935,180,180
6193,2121,353,180,180
6193,3039,906,180,180
6193,2941,332,180,180
6193,2262,1423,179,179
4153,1807,986,179,179
4153,2877,1688,180,180
4153,3150,1274,180,180
4153,1461,1084,179,180
4153,1827,1669,180,180
4153,2142,1102,179,180
4153,3098,726,179,180
4153,1990,1840,179,179
4153,2660,188,179,180
6007,2081,1407,179,180
6007,3147,809,180,179
6007,3122,1099,180,179
6007,3216,874,180,179
6007,2264,309,179,180
6007,3128,930,180,179
6007,2941,333,180,180
6007,2261,1423,180,180
6007,2588,1098,180,180
4837,2665,1813,180,180
4837,1828,1670,180,180
4837,3003,1351,180,180
4837,2357,1848,180,180
4837,1623,760,179,180
4837,2736,1566,179,179
4837,1483,1355,180,179
4837,2774,1438,179,180
4837,2120,1853,180,180
6520,2077,1379,180,180
6520,3100,1101,180,180
6520,3136,935,179,180
6520,3040,934,180,180
6520,2942,330,180,180
6520,1640,791,180,180
6520,2944,1024,180,180
6520,2261,1422,180,180
6520,2602,1130,180,179
4248,1828,1669,180,180
4248,2974,1592,179,180
4248,1868,285,180,179
4248,2982,1467,179,181
4248,1452,1201,180,179
4248,2079,1005,180,180
4248,2639,1836,180,180
4248,2589,1611,180,180
2064,1768,914,179,179
2064,1879,830,180,180
2064,2668,1807,180,180
2064,1766,914,180,179
2064,1830,1671,180,180
2064,1720,1147,180,180
2064,3034,1350,180,180
2064,1656,1518,181,180
2064,1586,1195,179,179
2064,1479,1297,179,180
6526,2077,1379,180,180
6526,3106,1100,180,180
6526,3134,935,180,180
6526,3040,926,180,180
6526,2942,330,180,180
6526,1640,791,180,180
6526,2944,1024,180,180
6526,2261,1422,180,180
6526,2602,1130,181,180
6867,2070,1362,179,180
6867,3196,1092,179,179
6867,3130,933,180,180
6867,1929,416,180,180
6867,3024,872,181,180
6867,2849,487,180,180
6867,2882,343,179,180
6867,2882,978,180,180
6867,2262,1422,179,180
6867,2626,1121,181,180
6771,2082,1371,179,180
6771,3132,933,181,180
6771,3197,977,180,180
6771,1932,411,180,180
6771,3084,982,179,180
6771,2921,334,180,180
6771,2907,1037,180,180
6771,2262,1422,179,180
6771,2612,1127,180,180
6407,2071,1399,179,180
6407,3177,1040,180,179
6407,3135,935,180,180
6407,3086,889,180,179
6407,2941,331,180,180
6407,1613,678,179,180
6407,2970,1017,180,179
6407,2262,1423,179,179
4243,2649,1834,180,180
4243,1828,1669,180,180
4243,2976,1593,179,180
4243,2047,142,180,180
4243,2974,1474,180,181
4243,2542,1797,181,181
4243,1454,1205,179,180
4243,2081,1007,180,179
4243,3044,937,181,180
2150,1992,1487,179,179
2150,3050,1335,179,180
2150,2668,1807,180,179
2150,1536,1086,180,180
2150,1829,1670,179,180
2150,3118,1389,181,180
2150,1927,355,179,180
2150,2789,1215,180,180
2150,1533,1356,180,180
2150,2381,164,180,180
5125,2049,510,179,179
5125,1827,1491,179,180
5125,2668,1807,180,180
5125,1538,1084,180,180
5125,1830,1671,179,179
5125,3056,1334,180,179
5125,1533,1358,180,180
5125,2261,580,180,180
5125,2569,1157,181,180
520,1607,274,179,180
520,1166,110,180,179
520,770,174,180,179
520,3707,1317,181,180
520,3291,133,179,179
520,1404,350,179,180
520,2180,811,180,180
520,1733,728,180,180
520,1066,224,179,180
520,2366,846,180,180
520,591,604,180,180
520,1270,39,179,178
520,2272,770,179,180
520,578,347,179,179
5018,1631,1108,180,180
5018,1710,1429,179,180
5018,2668,1808,180,179
5018,1482,997,179,179
5018,1830,1670,179,180
5018,3034,1350,180,180
5018,1657,1577,180,181
5018,1537,1224,180,179
5018,1442,1245,180,179
5018,2055,993,180,179
7278,2041,1323,180,180
7278,3116,967,179,179
7278,3122,1060,179,180
7278,3135,933,180,181
7278,1911,326,179,180
7278,2984,628,180,180
7278,2981,422,180,180
7278,2264,1432,179,179
7278,2684,1204,180,179
7278,2621,244,179,181
5391,3076,1469,180,179
5391,2921,1543,181,179
5391,1669,771,180,179
5391,1829,1670,180,180
5391,3052,1332,179,180
5391,2554,1772,180,180
5391,1668,1376,180,180
5391,1664,915,180,180
5391,2436,1874,180,179
5391,2334,241,180,180
6390,2071,1399,179,180
6390,3100,868,180,180
6390,3184,1049,179,180
6390,3135,935,180,180
6390,2942,332,179,180
6390,2970,1016,180,180
6390,2262,1423,179,179
534,810,1,180,176
534,582,302,178,179
534,690,243,180,180
534,1389,255,181,181
534,3757,1433,181,179
534,2259,775,180,180
534,3711,1299,181,180
534,3668,30,180,181
534,1591,330,179,180
534,1129,139,179,179
534,1749,772,179,180
534,1027,280,178,179
534,2612,1011,180,179
534,561,639,180,181
534,2176,804,180,180
4858,2035,1596,179,179
4858,2664,1808,180,180
4858,1828,1670,180,180
4858,3003,1351,180,179
4858,1702,1600,180,181
4858,2437,1661,180,179
4858,1623,760,179,180
4858,2347,1861,180,180
4858,2252,1599,181,181
6641,2078,1379,179,180
6641,3135,934,180,180
6641,3044,1034,180,180
6641,3140,991,180,180
6641,1808,434,180,180
6641,2942,330,180,179
6641,2903,1047,180,180
6641,2262,1422,179,180
6641,2613,1128,180,180
7294,2042,1321,180,180
7294,3122,956,180,180
7294,3122,1061,180,180
7294,2960,592,179,179
7294,1894,464,180,180
7294,3172,789,179,180
7294,2264,1431,179,180
7294,2685,1203,180,180
7294,2621,244,179,180
7317,2042,1322,180,180
7317,3136,931,180,180
7317,3119,1068,180,180
7317,3239,991,180,180
7317,1846,455,181,181
7317,3107,986,180,179
7317,2956,595,180,180
7317,2264,1431,179,180
7317,2685,1204,180,179
7317,2622,242,180,180
904,1950,720,179,180
904,674,268,179,179
904,1093,247,180,180
904,443,1502,179,179
904,556,377,180,180
904,3464,1408,180,180
904,2460,593,180,180
904,3185,456,180,180
904,1647,513,179,181
904,842,330,179,180
904,431,282,179,180
904,1494,1246,179,179
904,529,1257,181,180
904,2197,774,180,180
904,2293,768,180,180
4523,2094,1513,181,180
4523,2624,1836,181,180
4523,2763,1739,181,180
4523,1828,1670,179,180
4523,3013,1571,180,180
4523,2333,1694,180,180
4523,2798,281,180,180
4523,1522,927,179,180
4523,1547,1383,180,180
4523,2697,1608,179,179
6430,2071,1399,180,180
6430,3099,917,179,180
6430,3118,1063,180,180
6430,3134,937,179,180
6430,2969,1017,180,179
6430,2941,332,180,180
6430,1621,754,179,180
6430,2262,1423,179,179
2374,2873,1667,179,179
2374,1669,772,180,179
2374,1829,1670,180,180
2374,3052,1331,179,180
2374,2139,165,179,179
2374,2550,1773,181,180
2374,1669,1376,180,180
2374,1664,913,180,180
2374,2935,1437,180,180
2374,2437,1874,179,179
6086,2081,1408,180,180
6086,3170,1017,180,180
6086,3127,928,180,180
6086,2187,323,179,179
6086,3068,810,180,180
6086,2941,333,180,180
6086,2261,1423,180,179
7089,2074,1346,180,180
7089,3098,1033,179,179
7089,3197,1068,180,179
7089,2974,837,180,180
7089,3132,934,179,180
7089,2092,497,180,180
7089,2724,246,180,180
7089,2261,1422,180,180
7089,2687,179,180,180
6485,2077,1379,180,180
6485,3135,935,180,180
6485,3028,921,180,181
6485,2942,332,179,179
6485,1638,789,180,181
6485,2942,1017,181,180
6485,2262,1422,179,180
2185,1523,1071,179,179
2185,1829,1671,179,179
2185,3051,1332,179,180
2185,2675,1765,180,180
2185,2400,1523,180,180
2185,2855,1609,179,180
2185,2808,1785,181,181
2185,1534,1356,180,180
2185,2407,688,180,180
967,2031,667,179,179
967,669,269,180,180
967,563,379,180,180
967,2245,712,179,179
967,547,1642,181,180
967,692,429,180,180
967,477,652,180,180
967,1321,1169,180,180
967,1824,507,179,180
967,580,1364,180,179
967,2163,764,179,179
967,562,493,179,180
581,602,276,179,179
581,3068,1356,179,180
581,1608,460,179,179
581,3786,1225,178,178
581,2254,770,179,179
581,1710,462,180,181
581,1667,680,180,179
581,1939,847,180,180
581,742,322,179,180
581,2988,1332,180,180
581,544,635,181,181
581,2175,799,180,180
581,502,379,180,180
2004,1948,1504,179,179
2004,1829,1671,179,180
2004,2668,1807,179,180
2004,1673,987,180,179
2004,1734,1686,180,180
2004,3034,1350,180,180
2004,1504,1171,180,180
2004,1542,1288,180,180
2004,1441,1176,180,180
2004,1934,1049,179,179
4224,2679,1815,181,180
4224,1828,1669,180,180
4224,2979,1592,179,180
4224,3016,1497,181,181
4224,2652,288,179,179
4224,1446,1186,180,180
4224,2791,1778,182,181
4224,2083,1010,180,179
4224,2438,1867,180,179
4224,2651,201,179,180
506,1719,433,181,179
506,1480,239,180,180
506,875,80,180,181
506,547,356,180,180
506,1695,674,179,180
506,1096,324,180,180
506,1145,292,179,179
506,610,505,179,180
506,1372,202,180,180
506,2253,810,180,180
506,3111,582,179,179
506,2171,785,180,180
6304,2100,1399,179,180
6304,3088,824,179,180
6304,3188,1046,180,179
6304,3135,935,180,180
6304,2941,332,180,180
6304,1613,725,180,180
6304,2968,1017,180,180
6304,2261,1422,180,180
6845,2070,1363,179,180
6845,3198,1091,179,179
6845,3130,933,180,180
6845,1927,416,181,180
6845,3023,879,181,180
6845,2837,498,181,180
6845,2922,334,179,180
6845,2881,978,180,180
6845,2262,1422,179,180
6845,2628,1120,180,180
6219,2097,1405,180,179
6219,3107,818,180,179
6219,3071,1066,180,180
6219,3135,935,180,180
6219,2075,291,180,180
6219,3004,943,180,180
6219,2941,332,180,180
6219,2261,1423,180,179
6132,2084,1406,179,180
6132,3153,1042,181,181
6132,3127,930,180,180
6132,2168,332,179,179
6132,3050,807,181,180
6132,2941,333,180,180
6132,2261,1423,180,180
6132,2596,1117,180,179
5110,2103,433,181,180
5110,1795,1489,179,180
5110,2668,1807,180,180
5110,1536,1086,180,180
5110,1830,1671,179,180
5110,3033,1346,179,180
5110,2027,738,180,180
5110,2317,1229,180,179
5110,1538,1343,180,180
2386,2985,1454,179,179
2386,2855,1620,179,180
2386,1669,771,179,179
2386,1829,1670,180,180
2386,3052,1333,179,179
2386,2553,1772,181,180
2386,1668,1376,180,180
2386,1664,914,180,180
2386,2436,1874,180,179
2386,2321,240,179,180
7004,3196,1028,180,179
7004,2983,832,180,180
7004,3128,935,180,180
7004,2080,444,181,180
7004,2793,375,180,180
7004,3036,974,181,180
7004,1980,323,179,179
7004,2262,1422,179,180
7004,2640,1117,180,180
6551,2077,1380,180,180
6551,3109,1099,180,180
6551,3137,935,179,180
6551,3051,940,180,180
6551,2942,330,180,180
6551,1606,823,180,179
6551,2942,1024,180,180
6551,2262,1422,179,180
6551,2600,1129,180,180
806,2240,706,179,180
806,1482,323,179,179
806,708,87,179,179
806,2542,512,180,180
806,1699,843,181,180
806,2188,778,179,180
806,667,271,178,178
806,2660,423,181,180
806,437,56,180,179
806,450,602,179,179
806,1337,1227,179,179
806,1274,96,179,180
806,2414,791,181,180
806,2295,769,180,180
2179,2683,1804,180,180
2179,1537,1086,179,180
2179,1829,1671,180,179
2179,3051,1332,180,179
2179,2293,1469,180,180
2179,2811,1605,179,180
2179,1534,1355,180,180
2179,2461,607,180,180
4608,3044,1490,179,180
4608,2898,1694,180,180
4608,1828,1670,180,180
4608,2877,1346,180,180
4608,2731,1751,180,179
4608,1639,1382,180,180
4608,1525,930,180,180
4608,2981,778,179,179
4608,2627,1834,181,180
4608,2696,282,179,180
2011,1726,1457,179,180
2011,2668,1808,179,179
2011,1647,1032,181,180
2011,1829,1671,179,180
2011,3034,1350,180,180
2011,1748,1641,180,180
2011,1534,1194,180,180
2011,1418,1188,179,179
2011,1477,1348,179,180
2011,2055,994,179,180
4490,2056,1571,179,179
4490,1828,1670,180,179
4490,3012,1572,180,179
4490,2550,1668,182,180
4490,1522,926,179,180
4490,2639,1670,180,179
4490,1547,1383,180,180
4490,3119,829,180,179
4490,2622,1844,180,180
4950,2668,1808,179,180
4950,1715,897,180,180
4950,1937,1806,179,180
4950,1823,1372,179,180
4950,3028,1343,180,180
4950,1828,1671,180,180
4950,1578,1159,180,181
4950,3148,857,180,179
4950,2146,1820,180,180
4950,2132,1455,179,180
6861,2069,1363,180,179
6861,3197,1091,179,179
6861,3129,934,180,179
6861,1929,416,180,180
6861,3024,871,180,180
6861,2848,490,180,180
6861,2893,346,180,180
6861,2882,978,180,180
6861,2262,1423,179,179
6861,2628,1121,180,180
4519,2094,1513,180,180
4519,2762,1740,180,180
4519,1827,1670,180,180
4519,3013,1571,180,180
4519,2329,1698,180,180
4519,2761,243,180,181
4519,1522,927,179,180
4519,1547,1383,180,180
4519,2602,1823,179,180
4519,2697,1607,179,180
6393,2071,1399,179,180
6393,3095,867,180,179
6393,3186,1047,179,179
6393,3135,935,180,179
6393,2942,332,179,179
6393,2969,1016,181,180
6393,2262,1422,179,180
5404,3052,1332,179,180
5404,2927,1464,180,179
5404,1668,771,180,179
5404,1829,1670,180,180
5404,3195,1141,179,180
5404,2554,1772,180,180
5404,1668,1375,180,180
5404,1664,915,180,180
5404,2437,1873,179,180
5404,2388,248,180,181
5009,1817,1478,179,179
5009,1828,1671,179,179
5009,2668,1807,179,180
5009,1663,998,181,180
5009,1734,1686,180,180
5009,3034,1350,180,180
5009,1515,1172,180,180
5009,1469,1357,179,179
5009,1419,1205,179,180
5009,2053,996,179,179
2418,3055,1333,179,179
2418,1668,770,180,180
2418,1829,1670,180,180
2418,2970,1379,179,179
2418,3167,1167,180,180
2418,2554,1772,180,180
2418,1667,1375,181,180
2418,1664,915,180,180
2418,2437,1873,179,180
2418,2395,248,180,181
5323,2657,1795,180,180
5323,1596,761,179,179
5323,1830,1670,179,180
5323,3052,1332,179,179
5323,1960,298,180,179
5323,1641,1361,180,180
5323,1668,917,180,180
5323,2787,1580,180,180
5323,1963,1121,179,179
5323,2436,1874,180,180
4276,2798,1770,180,180
4276,1828,1669,180,180
4276,3007,1579,180,180
4276,2802,1384,181,180
4276,1394,1098,179,180
4276,2890,1560,180,179
4276,1420,1221,180,179
4276,1993,955,179,179
4276,2659,1832,180,180
4872,1941,1444,178,179
4872,2665,1808,179,180
4872,1829,1671,179,179
4872,3003,1351,180,180
4872,1739,1598,179,180
4872,2292,1671,179,179
4872,1761,1411,179,180
4872,1623,761,179,179
4872,2341,1860,180,180
4872,2248,1435,181,180
6073,2081,1408,179,180
6073,3179,999,181,180
6073,3129,929,180,179
6073,2187,322,179,179
6073,3065,814,180,180
6073,2941,333,180,180
6073,2261,1423,180,179
544,1161,236,179,180
544,699,253,179,179
544,3690,1414,179,179
544,2258,778,179,180
